customer_id,country,industry,subscription_type,customer_segment,behavioral_segment,profitability_tier,churn_risk_level,customer_value_tier,signup_cohort
CUST_001452,USA,Technology,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-06
CUST_001453,Germany,Consulting,Basic,Need Attention,Engaged Regulars,Medium Profit,Low,Bronze,2024-06
CUST_001454,Singapore,Energy,Basic,Need Attention,Engaged Regulars,Medium Profit,Low,Bronze,2024-06
CUST_001455,UK,Consulting,Basic,Need Attention,Engaged Regulars,Medium Profit,Low,Bronze,2024-06
CUST_001456,USA,Finance,Basic,Need Attention,Engaged Regulars,High Profit,Low,Bronze,2024-06
CUST_001457,Canada,Finance,Premium,Potential Loyalists,VIP Elite,High Profit,Low,Platinum,2024-06
CUST_001458,USA,Media,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-06
CUST_001459,Canada,Consulting,Enterprise,Potential Loyalists,Engaged Regulars,High Profit,Low,Platinum,2024-06
CUST_001460,UK,Manufacturing,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-06
CUST_001461,UK,Retail,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-06
CUST_001462,Australia,Real Estate,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-06
CUST_001463,UK,Finance,Enterprise,Hibernating,Engaged Regulars,High Profit,Low,Gold,2024-06
CUST_001464,Australia,Media,Premium,Potential Loyalists,VIP Elite,High Profit,Low,Platinum,2024-06
CUST_001465,Australia,Consulting,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-06
CUST_001466,France,Finance,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-06
CUST_001467,USA,Energy,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-06
CUST_001468,Canada,Education,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-06
CUST_001469,Australia,Consulting,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-06
CUST_001470,India,Retail,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Bronze,2024-06
CUST_001471,USA,Finance,Professional,Lost,Engaged Regulars,Medium Profit,Low,Silver,2024-06
CUST_001472,USA,Retail,Professional,At Risk,Engaged Regulars,High Profit,Low,Gold,2024-06
CUST_001473,Australia,Energy,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-06
CUST_001474,Germany,Finance,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-06
CUST_001475,UK,Finance,Premium,Potential Loyalists,VIP Elite,High Profit,Low,Platinum,2024-06
CUST_001476,Japan,Consulting,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-06
CUST_001477,Canada,Energy,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-06
CUST_001478,Brazil,Healthcare,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-07
CUST_001479,Canada,Finance,Enterprise,Potential Loyalists,VIP Elite,High Profit,Low,Platinum,2024-07
CUST_001480,USA,Energy,Enterprise,Potential Loyalists,VIP Elite,High Profit,Low,Platinum,2024-07
CUST_001481,USA,Media,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Bronze,2024-07
CUST_001482,UK,Education,Premium,Potential Loyalists,VIP Elite,High Profit,Low,Platinum,2024-07
CUST_001483,Japan,Energy,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-07
CUST_001484,Canada,Real Estate,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-07
CUST_001485,India,Media,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-07
CUST_001486,UK,Consulting,Basic,Need Attention,Engaged Regulars,Medium Profit,Low,Bronze,2024-07
CUST_001487,Australia,Finance,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-07
CUST_001488,UK,Retail,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-07
CUST_001489,Japan,Healthcare,Basic,Need Attention,Engaged Regulars,High Profit,Low,Bronze,2024-07
CUST_001490,Canada,Energy,Premium,Potential Loyalists,Engaged Regulars,High Profit,Low,Platinum,2024-07
CUST_001491,UK,Retail,Basic,Need Attention,Engaged Regulars,Medium Profit,Low,Bronze,2024-07
CUST_001492,Canada,Technology,Enterprise,Hibernating,Engaged Regulars,High Profit,Low,Platinum,2024-07
CUST_001493,Germany,Healthcare,Premium,Hibernating,Engaged Regulars,High Profit,Low,Platinum,2024-07
CUST_001494,USA,Media,Professional,At Risk,Engaged Regulars,High Profit,Low,Gold,2024-07
CUST_001495,Canada,Education,Enterprise,At Risk,Engaged Regulars,High Profit,Low,Gold,2024-07
CUST_001496,USA,Healthcare,Enterprise,Hibernating,Engaged Regulars,High Profit,Low,Gold,2024-07
CUST_001497,Germany,Consulting,Basic,Lost,Engaged Regulars,Medium Profit,Low,Bronze,2024-07
CUST_001498,USA,Energy,Enterprise,Hibernating,Engaged Regulars,High Profit,Low,Gold,2024-07
CUST_001499,USA,Education,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Bronze,2024-07
CUST_001500,USA,Media,Enterprise,About to Sleep,Engaged Regulars,High Profit,Low,Platinum,2024-07
CUST_001501,Canada,Media,Enterprise,About to Sleep,Engaged Regulars,High Profit,Low,Platinum,2024-07
CUST_001502,USA,Energy,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-07
CUST_001503,France,Education,Enterprise,About to Sleep,Engaged Regulars,High Profit,Low,Platinum,2024-07
CUST_001504,Brazil,Real Estate,Basic,About to Sleep,Engaged Regulars,Medium Profit,Low,Bronze,2024-07
CUST_001505,Canada,Manufacturing,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-07
CUST_001506,Germany,Media,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-07
CUST_001507,UK,Healthcare,Basic,Hibernating,Engaged Regulars,High Profit,Low,Silver,2024-07
CUST_001508,France,Real Estate,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-07
CUST_001509,Canada,Finance,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-07
CUST_001510,USA,Energy,Enterprise,Hibernating,Engaged Regulars,High Profit,Low,Gold,2024-07
CUST_001511,USA,Education,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Gold,2024-07
CUST_001512,Canada,Consulting,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Bronze,2024-07
CUST_001513,USA,Technology,Basic,About to Sleep,Engaged Regulars,Medium Profit,Low,Bronze,2024-07
CUST_001514,India,Technology,Professional,Hibernating,Engaged Regulars,High Profit,Low,Silver,2024-07
CUST_001515,Canada,Finance,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-07
CUST_001516,USA,Consulting,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-07
CUST_001517,Australia,Healthcare,Basic,About to Sleep,Engaged Regulars,Medium Profit,Low,Bronze,2024-07
CUST_001518,USA,Education,Basic,About to Sleep,Engaged Regulars,Medium Profit,Low,Bronze,2024-07
CUST_001519,UK,Technology,Premium,About to Sleep,Engaged Regulars,High Profit,Low,Platinum,2024-07
CUST_001520,USA,Media,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Gold,2024-07
CUST_001521,USA,Energy,Premium,About to Sleep,Engaged Regulars,High Profit,Low,Platinum,2024-07
CUST_001522,USA,Consulting,Professional,About to Sleep,Engaged Regulars,Medium Profit,Low,Silver,2024-07
CUST_001523,Canada,Finance,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Gold,2024-07
CUST_001524,UK,Real Estate,Basic,Lost,Engaged Regulars,Medium Profit,Low,Bronze,2024-07
CUST_001525,UK,Energy,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Bronze,2024-07
CUST_001526,USA,Technology,Professional,Promising,Engaged Regulars,High Profit,Low,Gold,2024-07
CUST_001527,USA,Energy,Basic,Hibernating,Engaged Regulars,Medium Profit,Low,Bronze,2024-07
CUST_001528,France,Retail,Premium,About to Sleep,Engaged Regulars,High Profit,Low,Platinum,2024-07
CUST_001529,France,Technology,Basic,Promising,Engaged Regulars,High Profit,Low,Bronze,2024-07
CUST_001530,USA,Technology,Premium,Promising,Engaged Regulars,High Profit,Low,Platinum,2024-07
CUST_001531,USA,Healthcare,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-07
CUST_001532,France,Media,Professional,Promising,Engaged Regulars,High Profit,Low,Silver,2024-07
CUST_001533,France,Media,Basic,Promising,Engaged Regulars,High Profit,Low,Bronze,2024-07
CUST_001534,USA,Retail,Premium,Promising,Engaged Regulars,High Profit,Low,Platinum,2024-07
CUST_001535,USA,Healthcare,Professional,Promising,Engaged Regulars,High Profit,Low,Gold,2024-07
CUST_001536,Canada,Energy,Professional,Promising,Engaged Regulars,High Profit,Low,Silver,2024-07
CUST_001537,UK,Energy,Basic,Promising,Engaged Regulars,High Profit,Low,Silver,2024-07
CUST_001538,France,Education,Enterprise,Promising,Engaged Regulars,High Profit,Low,Gold,2024-07
CUST_001539,India,Manufacturing,Basic,Hibernating,Engaged Regulars,Low Profit,High,Bronze,2024-07
CUST_001540,USA,Retail,Premium,Hibernating,Engaged Regulars,High Profit,Low,Platinum,2024-07
CUST_001541,Canada,Media,Enterprise,Promising,Engaged Regulars,High Profit,Low,Platinum,2024-07
CUST_001542,USA,Manufacturing,Professional,Promising,Engaged Regulars,Medium Profit,Low,Silver,2024-07
CUST_001543,Canada,Energy,Professional,Promising,Engaged Regulars,High Profit,Low,Silver,2024-07
CUST_001544,UK,Healthcare,Basic,New Customers,Engaged Regulars,High Profit,Low,Bronze,2024-07
CUST_001545,France,Education,Basic,Promising,Engaged Regulars,High Profit,Low,Silver,2024-07
CUST_001546,Germany,Energy,Premium,Hibernating,Engaged Regulars,High Profit,Low,Platinum,2024-07
CUST_001547,UK,Energy,Enterprise,Potential Loyalists,Engaged Regulars,High Profit,Low,Platinum,2024-07
CUST_001548,USA,Consulting,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-07
CUST_001549,Singapore,Real Estate,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-07
CUST_001550,USA,Consulting,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-07
CUST_001551,USA,Retail,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-07
CUST_001552,Brazil,Real Estate,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-07
CUST_001553,USA,Consulting,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-07
CUST_001554,Canada,Real Estate,Basic,Need Attention,Engaged Regulars,Medium Profit,Low,Bronze,2024-07
CUST_001555,France,Healthcare,Professional,Promising,Engaged Regulars,High Profit,Low,Silver,2024-07
CUST_001556,France,Retail,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-07
CUST_001557,Canada,Retail,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-07
CUST_001558,USA,Media,Enterprise,Hibernating,Engaged Regulars,High Profit,Low,Platinum,2024-07
CUST_001559,Canada,Energy,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Bronze,2024-07
CUST_001560,USA,Manufacturing,Basic,Need Attention,Engaged Regulars,Medium Profit,Low,Bronze,2024-07
CUST_001561,USA,Healthcare,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Bronze,2024-07
CUST_001562,USA,Education,Professional,Potential Loyalists,Engaged Regulars,Medium Profit,Low,Silver,2024-07
CUST_001563,Canada,Finance,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-07
CUST_001564,Canada,Education,Basic,Need Attention,Engaged Regulars,Medium Profit,Low,Bronze,2024-07
CUST_001565,India,Consulting,Enterprise,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-07
CUST_001566,Australia,Retail,Enterprise,Potential Loyalists,Engaged Regulars,High Profit,Low,Platinum,2024-07
CUST_001567,India,Retail,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-07
CUST_001568,USA,Retail,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-07
CUST_001569,Canada,Retail,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-07
CUST_001570,Germany,Retail,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-07
CUST_001571,UK,Education,Enterprise,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-07
CUST_001572,France,Healthcare,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-07
CUST_001573,USA,Healthcare,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-07
CUST_001574,Brazil,Real Estate,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-07
CUST_001575,Australia,Energy,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-07
CUST_001576,France,Real Estate,Basic,Need Attention,Engaged Regulars,High Profit,Low,Bronze,2024-07
CUST_001577,Canada,Education,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-07
CUST_001578,UK,Consulting,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-07
CUST_001579,India,Real Estate,Basic,Need Attention,Engaged Regulars,Medium Profit,Low,Bronze,2024-07
CUST_001580,Japan,Energy,Basic,Need Attention,Engaged Regulars,High Profit,Low,Bronze,2024-07
CUST_001581,UK,Retail,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-07
CUST_001582,UK,Finance,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-07
CUST_001583,USA,Media,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-07
CUST_001584,Brazil,Energy,Basic,Need Attention,Engaged Regulars,Medium Profit,Low,Bronze,2024-08
CUST_001585,Australia,Education,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-08
CUST_001586,France,Finance,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Bronze,2024-08
CUST_001587,USA,Healthcare,Basic,Hibernating,Engaged Regulars,Loss-Making,High,Bronze,2024-08
CUST_001588,USA,Real Estate,Basic,Hibernating,Engaged Regulars,Medium Profit,Low,Bronze,2024-08
CUST_001589,France,Technology,Enterprise,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-08
CUST_001590,Australia,Retail,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-08
CUST_001591,USA,Healthcare,Basic,Need Attention,Engaged Regulars,High Profit,Low,Bronze,2024-08
CUST_001592,UK,Consulting,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-08
CUST_001593,Germany,Finance,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-08
CUST_001594,UK,Retail,Basic,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-08
CUST_001595,Japan,Consulting,Enterprise,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-08
CUST_001596,UK,Finance,Enterprise,Potential Loyalists,Engaged Regulars,High Profit,Low,Platinum,2024-08
CUST_001597,India,Retail,Basic,New Customers,Engaged Regulars,High Profit,Low,Bronze,2024-08
CUST_001598,UK,Education,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-08
CUST_001599,India,Media,Enterprise,Hibernating,Engaged Regulars,High Profit,Low,Gold,2024-08
CUST_001600,USA,Finance,Basic,Hibernating,Engaged Regulars,High Profit,Low,Bronze,2024-08
CUST_001601,Germany,Consulting,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-08
CUST_001602,USA,Healthcare,Enterprise,About to Sleep,Engaged Regulars,High Profit,Low,Platinum,2024-08
CUST_001603,Canada,Retail,Enterprise,Hibernating,Engaged Regulars,High Profit,Low,Gold,2024-08
CUST_001604,Japan,Media,Professional,Hibernating,Engaged Regulars,High Profit,Low,Silver,2024-08
CUST_001605,UK,Finance,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-08
CUST_001606,USA,Technology,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-08
CUST_001607,USA,Real Estate,Professional,About to Sleep,Engaged Regulars,Medium Profit,Low,Silver,2024-08
CUST_001608,USA,Energy,Basic,Hibernating,Engaged Regulars,High Profit,Low,Bronze,2024-08
CUST_001609,USA,Education,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-08
CUST_001610,Canada,Manufacturing,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-08
CUST_001611,Germany,Consulting,Basic,About to Sleep,Engaged Regulars,Medium Profit,Low,Bronze,2024-08
CUST_001612,USA,Healthcare,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Bronze,2024-08
CUST_001613,USA,Technology,Enterprise,About to Sleep,Engaged Regulars,High Profit,Low,Gold,2024-08
CUST_001614,USA,Manufacturing,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Bronze,2024-08
CUST_001615,USA,Healthcare,Basic,About to Sleep,Engaged Regulars,Medium Profit,Low,Bronze,2024-08
CUST_001616,Germany,Education,Professional,About to Sleep,Engaged Regulars,Medium Profit,Low,Silver,2024-08
CUST_001617,USA,Education,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Bronze,2024-08
CUST_001618,UK,Manufacturing,Basic,About to Sleep,Engaged Regulars,Medium Profit,Low,Bronze,2024-08
CUST_001619,USA,Media,Premium,About to Sleep,Engaged Regulars,High Profit,Low,Platinum,2024-08
CUST_001620,France,Consulting,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-08
CUST_001621,UK,Consulting,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-08
CUST_001622,Germany,Energy,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-08
CUST_001623,Canada,Manufacturing,Basic,About to Sleep,Engaged Regulars,Medium Profit,Low,Bronze,2024-08
CUST_001624,Germany,Energy,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-08
CUST_001625,Japan,Real Estate,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Gold,2024-08
CUST_001626,Germany,Media,Basic,Hibernating,Engaged Regulars,Medium Profit,Low,Bronze,2024-08
CUST_001627,France,Real Estate,Basic,Promising,Engaged Regulars,High Profit,Low,Bronze,2024-08
CUST_001628,UK,Finance,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-08
CUST_001629,Canada,Education,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Bronze,2024-08
CUST_001630,UK,Consulting,Enterprise,Promising,Engaged Regulars,High Profit,Low,Gold,2024-08
CUST_001631,USA,Healthcare,Professional,Promising,Engaged Regulars,Medium Profit,Low,Silver,2024-08
CUST_001632,UK,Education,Basic,Lost,Engaged Regulars,Medium Profit,Low,Bronze,2024-08
CUST_001633,Australia,Education,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Bronze,2024-08
CUST_001634,Germany,Manufacturing,Professional,Promising,Engaged Regulars,High Profit,Low,Silver,2024-08
